"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","year_week","hosp_occupancy","icu_occupancy","hosp_weekly_admission"
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-12-01,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,14416,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0,14380,151,6,11547.006287829,11378.2133092337,11718.3032684893,0,1303.02759072816,1303.02759072816,0.0046289417491389,0.00456127634339606,0.0046976109544303,0,0.000522355203128198,0.000522355203128198,"2020-W49",15285,1351,14.5782760999456
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-12-02,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,14477,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0,14416,151,6,11525.4485768013,11356.9636846996,11696.433006601,0,971.018851117593,1303.02759072816,0.00462029973526062,0.00455275783464086,0.00468884364576209,0,0.000389260175936408,0.000522355203128198,"2020-W49",14956,1315,14.5782760999456
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-12-03,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,14599,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,14477,151,6,11524.5163935618,11356.0381476528,11695.4941836759,0,742.410236344851,1303.02759072816,0.00461992604343027,0.00455238680712345,0.00468846729222727,0,0.000297615992608149,0.000522355203128198,"2020-W49",14591,1261,14.5782760999456
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-12-04,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,14804,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,0,14599,151,4,11572.8004151428,11403.6094665541,11744.5015844795,0,548.392561341516,1303.02759072816,0.00463928204945825,0.0045714571062672,0.00470811328513154,0,0.000219838558916056,0.000522355203128198,"2020-W49",14643,1274,14.5782760999456
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-12-05,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,14950,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,1,14804,152,3,11763.2623697935,11592.2698044233,11936.7771726466,88.2089208035013,631.076987121201,1391.23651153167,0.00471563407279045,0.00464708690091709,0.00478519235439169,3.53610231064128e-05,0.000252984933045824,0.000557716226234611,"2020-W49",14575,1247,14.5782760999456
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-12-06,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,15078,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,0,14950,152,2,11826.0321866696,11654.1198524038,12000.4804353627,168.858241401074,799.935228522276,1560.09475293274,0.00474079711667218,0.00467188122960687,0.00481072959625271,6.76915681713523e-05,0.000320676501217176,0.000625407794405963,"2020-W49",14807,1249,14.5782760999456
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-12-07,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,15219,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/07",NA,2494524,733,1,2785,21,15078,152,5359,12784,0.00604443974080827,0.000293843635098319,0.0021483056486929,0.0051248254175947,128,0,15078,152,1,11868.0054132044,11695.4746886621,12043.081297452,41.9732265348539,841.90845505713,1602.06797946759,0.00475762326327765,0.00468845947710348,0.00482780734819627,1.68261466054662e-05,0.000337502647822643,0.000642233941011429,"2020-W49",NA,NA,14.5782760999456
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-12-08,0,NA,1,1,2,1,2,1,1,1,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,15298,153,39.81,39.81,48.81,48.81,40,40,46.15,46.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,0,15219,152,1,11913.7021268462,11740.4982056888,12089.4612716219,45.696713641828,887.605168698958,1315.75595349885,0.00477594207425795,0.00470650841831499,0.00484640006334751,1.83188109803024e-05,0.000355821458802945,0.000527457724799942,"2020-W49",NA,NA,14.5782760999456
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-12-09,0,NA,1,1,2,1,2,1,1,1,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,15472,155,39.81,39.81,48.81,48.81,40,40,46.15,46.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,1,15298,153,2,11983.6807199533,11810.4451219708,12159.4573375248,69.9785931070892,778.864751274758,1157.1259318332,0.00480399495853851,0.00473454860405061,0.00487445995208897,2.80528842805638e-05,0.000312229808682842,0.000463866425752247,"2020-W49",NA,NA,14.5782760999456
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-12-10,0,NA,1,1,2,1,2,1,1,1,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,15773,158,39.81,39.81,48.81,48.81,40,40,46.15,46.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,2,15472,155,4,12202.8108196372,12028.3852766172,12379.7657354166,219.1300996839,803.242670360189,1182.23835651376,0.00489183941290492,0.00482191603553111,0.00496277676038258,8.78444543664042e-05,0.000322002382161963,0.000473933446426558,"2020-W49",NA,NA,14.5782760999456
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-12-11,0,NA,1,1,2,1,2,1,1,1,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,16097,160,39.81,39.81,48.81,48.81,40,40,46.15,46.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,3,15773,158,7,12600.117899169,12422.9848176676,12779.7766320354,397.307079531793,1107.51251188679,1574.02094102174,0.00505111111345051,0.00498010234323968,0.00512313236193976,0.000159271700545592,0.000443977493055504,0.000630990497995505,"2020-W49",NA,NA,14.5782760999456
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-12-12,0,NA,1,1,2,1,2,1,1,1,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,16269,160,39.81,39.81,48.81,48.81,40,40,46.15,46.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,2,16097,160,8,12932.9203684609,12753.0741508182,13115.3028108302,332.802469291921,1363.95534399596,1906.82341031366,0.00518452432947566,0.0051124279224486,0.00525763745341004,0.00013341321602515,0.000546779804081244,0.000764403714020655,"2020-W49",NA,NA,14.5782760999456
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-12-13,0,NA,1,1,2,1,2,1,1,1,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,16536,160,39.81,39.81,48.81,48.81,40,40,46.15,46.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,0,16269,160,8,12971.6163918907,12791.2189220085,13154.5580483229,38.6960234297458,1402.65136742571,1945.51943374341,0.00520003671718159,0.00512771932521336,0.00527337401777768,1.55123877059294e-05,0.000562292191787173,0.000779916101726584,"2020-W49",NA,NA,14.5782760999456
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-12-14,0,NA,1,1,2,1,2,1,1,1,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,16726,163,39.81,39.81,48.81,48.81,40,40,46.15,46.15,0,0,"2020/12/14",NA,2494524,1458,8,3876,27,16536,160,6159,13587,0.00662891998633808,0.000584480245529808,0.00246900811537592,0.00544673051852778,267,0,16536,160,8,13073.0070295948,12891.1848182696,13257.3937310734,101.390637704138,1504.04200512984,2046.91007144754,0.00524068200169444,0.00516779346210722,0.0053145985891791,4.06452845128524e-05,0.000602937476300025,0.000820561386239437,"2020-W49",NA,NA,14.5782760999456
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81,NA,48.81,NA,40,NA,46.15,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-W49",NA,NA,14.5782760999456
